CustomerKey,Customer_ID,Customer,City,State_Province,Country_Region,Postal_Code
21091,AW00021091,Ashley Jenkins,Hamburg,Hamburg,Germany,20354
21092,AW00021092,Gina Gutierrez,Gateshead,England,United Kingdom,GA10
21093,AW00021093,Jacquelyn Castro,London,England,United Kingdom,SW19 3RU
21094,AW00021094,Alison Sharma,Chatou,Yveline,France,78400
21095,AW00021095,Lance Munoz,Paris,Seine (Paris),France,75006
21096,AW00021096,Jon Lin,Eilenburg,Brandenburg,Germany,04838
21097,AW00021097,Gary Ruiz,Berlin,Hessen,Germany,13441
21098,AW00021098,Steve Ma,Boulogne-sur-Mer,Pas de Calais,France,62200
21099,AW00021099,Sandra Liu,Morangis,Essonne,France,91420
21100,AW00021100,Sandra Zhang,Münster,Saarland,Germany,48001
21101,AW00021101,Meagan Perez,Liverpool,England,United Kingdom,L4 4HB
21102,AW00021102,Willie Zheng,Stuttgart,Saarland,Germany,70511
21103,AW00021103,Francis Hernandez,Cheltenham,England,United Kingdom,GL50
21104,AW00021104,Robin Gutierrez,Stoke-on-Trent,England,United Kingdom,AS23
21105,AW00021105,Cory Sara,York,England,United Kingdom,YO15
21106,AW00021106,Katie Sharma,London,England,United Kingdom,C2H 7AU
21107,AW00021107,Kaitlin Rodriguez,Berlin,Saarland,Germany,14197
21108,AW00021108,Kristine Martin,München,Hessen,Germany,80074
21109,AW00021109,Katie Pal,Stuttgart,Saarland,Germany,70452
21110,AW00021110,Brent Zeng,London,England,United Kingdom,SW1P 2NU
21111,AW00021111,Ricardo Deng,London,England,United Kingdom,SW6 SBY
21112,AW00021112,Johnathan Prasad,Paris,Seine (Paris),France,75002
21113,AW00021113,Laura Cai,Paris,Seine (Paris),France,75012
21114,AW00021114,Savannah Murphy,Erlangen,Bayern,Germany,91054
21115,AW00021115,Bobby Raman,Grevenbroich,Bayern,Germany,41485
21116,AW00021116,Carson Russell,Billericay,England,United Kingdom,CM11
21117,AW00021117,Bryant Sara,Saint Ouen,Loir et Cher,France,41100
21118,AW00021118,Lisa Hu,Kirkby,England,United Kingdom,KB9
21119,AW00021119,Edward Campbell,Chatou,Yveline,France,78400
21120,AW00021120,Roger Chen,Kassel,Hessen,Germany,34117
21121,AW00021121,Garrett Reed,Metz,Moselle,France,57000
21122,AW00021122,Julie Xie,Villeneuve-d'Ascq,Nord,France,59491
21123,AW00021123,Carl Luo,Boulogne-Billancourt,Hauts de Seine,France,92100
21124,AW00021124,Mallory Alvarez,Reading,England,United Kingdom,RG7 5H7
21125,AW00021125,Bruce Rana,Courbevoie,Hauts de Seine,France,92400
21126,AW00021126,Kaitlin Gonzalez,Paris,Seine (Paris),France,75007
21127,AW00021127,Crystal Zheng,Versailles,Yveline,France,78000
21128,AW00021128,Kenneth Andersen,Erlangen,Bayern,Germany,91054
21129,AW00021129,Rafael Wang,Mühlheim,Hamburg,Germany,63151
21130,AW00021130,Mackenzie Ward,Kirkby,England,United Kingdom,KB9
21131,AW00021131,Gilbert Nath,Hamburg,Hessen,Germany,22001
21132,AW00021132,Jeffery Hu,Paris,Seine (Paris),France,75009
21133,AW00021133,April Kumar,Sèvres,Hauts de Seine,France,92310
21134,AW00021134,Bob Chapman,London,England,United Kingdom,W1V 5RN
21135,AW00021135,Raul Raji,Cambridge,England,United Kingdom,CB4 4BZ
21136,AW00021136,Natasha Carlson,W. York,England,United Kingdom,BD1 4SJ
21137,AW00021137,Steve Li,W. York,England,United Kingdom,BD1 4SJ
21138,AW00021138,Kaylee Phillips,Langford,British Columbia,Canada,V9
21139,AW00021139,Alex Adams,Lake Oswego,Oregon,United States,97034
21140,AW00021140,Byron Diaz,Burbank,California,United States,91502
21141,AW00021141,Omar Li,Burien,Washington,United States,98168
21142,AW00021142,Mason Brooks,Milwaukie,Oregon,United States,97222
21143,AW00021143,Allison Campbell,Lake Oswego,Oregon,United States,97034
21144,AW00021144,Lucas Richardson,Renton,Washington,United States,98055
21145,AW00021145,Mindy Lal,Burlingame,California,United States,94010
21146,AW00021146,Robert Taylor,Spokane,Washington,United States,99202
21147,AW00021147,Angel Rogers,Kirkland,Washington,United States,98033
21148,AW00021148,Brianna Gonzales,N. Vancouver,British Columbia,Canada,V7L 4J4
21149,AW00021149,Miguel Diaz,Corvallis,Oregon,United States,97330
21150,AW00021150,Alyssa Ramirez,Sedro Woolley,Washington,United States,98284
21151,AW00021151,Aaron Campbell,Bellflower,California,United States,90706
21152,AW00021152,Amanda Hill,Glendale,California,United States,91203
21153,AW00021153,James Thompson,San Carlos,California,United States,94070
21154,AW00021154,Michael Clark,Mill Valley,California,United States,94941
21155,AW00021155,Jeremiah Flores,Lincoln Acres,California,United States,91950
21156,AW00021156,Maria Lopez,Corvallis,Oregon,United States,97330
21157,AW00021157,Robert Perry,Burbank,California,United States,91502
21158,AW00021158,Trevor Patterson,Redmond,Washington,United States,98052
21159,AW00021159,Kaitlyn Rodriguez,Corvallis,Oregon,United States,97330
21160,AW00021160,April Xie,Chula Vista,California,United States,91910
21161,AW00021161,Megan Johnson,Puyallup,Washington,United States,98371
21162,AW00021162,Brooke Sanchez,Lakewood,California,United States,90712
21163,AW00021163,William Williams,Bellflower,California,United States,90706
21164,AW00021164,Troy Raman,Chula Vista,California,United States,91910
21165,AW00021165,Sheila Gomez,Lavender Bay,New South Wales,Australia,2060
21166,AW00021166,Tamara Yuan,South Melbourne,Victoria,Australia,3205
21167,AW00021167,Kara Becker,Port Macquarie,New South Wales,Australia,2444
21168,AW00021168,Clifford Chapman,Goulburn,New South Wales,Australia,2580
21169,AW00021169,Nancy Arun,Brisbane,Queensland,Australia,4000
21170,AW00021170,Edwin Sun,Gold Coast,Queensland,Australia,4217
21171,AW00021171,Christopher Taylor,Rockhampton,Queensland,Australia,4700
21172,AW00021172,Francisco Sanchez,Caloundra,Queensland,Australia,4551
21173,AW00021173,Chad Yuan,Wollongong,New South Wales,Australia,2500
21174,AW00021174,Andre Smith,Rockhampton,Queensland,Australia,4700
21175,AW00021175,Armando Gomez,North Ryde,New South Wales,Australia,2113
21176,AW00021176,Raul Chande,Milsons Point,New South Wales,Australia,2061
21177,AW00021177,Kara Nath,Caloundra,Queensland,Australia,4551
21178,AW00021178,Jillian Saunders,Gold Coast,Queensland,Australia,4217
21179,AW00021179,Jaclyn Zhou,Brisbane,Queensland,Australia,4000
21180,AW00021180,Katherine Flores,Sunbury,Victoria,Australia,3429
21181,AW00021181,Summer Sullivan,Darlinghurst,New South Wales,Australia,2010
21182,AW00021182,Lori Navarro,Findon,South Australia,Australia,5023
21183,AW00021183,Hector Moreno,Brisbane,Queensland,Australia,4000
21184,AW00021184,Harold Rodriguez,Findon,South Australia,Australia,5023
21185,AW00021185,Gilbert Jai,Springwood,New South Wales,Australia,2777
21186,AW00021186,Randall Vazquez,Brisbane,Queensland,Australia,4000
21187,AW00021187,Darrell Luo,Springwood,New South Wales,Australia,2777
21188,AW00021188,Clifford Sanchez,Bendigo,Victoria,Australia,3550
21189,AW00021189,Desiree Rubio,Caloundra,Queensland,Australia,4551
21190,AW00021190,Pablo Rovira Diez,East Brisbane,Queensland,Australia,4169
21191,AW00021191,Willie Lu,Rhodes,New South Wales,Australia,2138
21192,AW00021192,Regina Sai,North Ryde,New South Wales,Australia,2113
21193,AW00021193,Philip Hernandez,North Ryde,New South Wales,Australia,2113
21194,AW00021194,Tara Nara,St. Leonards,New South Wales,Australia,2065
21195,AW00021195,Rafael Xu,Seaford,Victoria,Australia,3198
21196,AW00021196,Kathleen Alonso,Sydney,New South Wales,Australia,1002
21197,AW00021197,Sheena Pal,Hawthorne,Queensland,Australia,4171
21198,AW00021198,Madison Williams,Cranbourne,Victoria,Australia,3977
21199,AW00021199,Ruth Raman,Malabar,New South Wales,Australia,2036
21200,AW00021200,Alison Kumar,Gold Coast,Queensland,Australia,4217
21201,AW00021201,Anna Rogers,Goulburn,New South Wales,Australia,2580
21202,AW00021202,Theresa Torres,Geelong,Victoria,Australia,3220
21203,AW00021203,Mary Allen,Gold Coast,Queensland,Australia,4217
21204,AW00021204,Candice Lu,Melton,Victoria,Australia,3337
21205,AW00021205,Denise Vance,Silverwater,New South Wales,Australia,2264
21206,AW00021206,Roberto Moreno,Perth,South Australia,Australia,6006
21207,AW00021207,Vincent Li,Hervey Bay,Queensland,Australia,4655
21208,AW00021208,Olivia Griffin,Sunbury,Victoria,Australia,3429
21209,AW00021209,Randall Moreno,Gold Coast,Queensland,Australia,4217
21210,AW00021210,Colin Luo,Silverwater,New South Wales,Australia,2264
21211,AW00021211,Louis He,Goulburn,New South Wales,Australia,2580
21212,AW00021212,Nicolas Lal,Hervey Bay,Queensland,Australia,4655
21213,AW00021213,Peter Black,Hervey Bay,Queensland,Australia,4655
21214,AW00021214,Corey She,Matraville,New South Wales,Australia,2036
21215,AW00021215,Tiffany Yang,Wollongong,New South Wales,Australia,2500
21216,AW00021216,Larry Blanco,Bendigo,Victoria,Australia,3550
21217,AW00021217,Casey Xie,Cloverdale,South Australia,Australia,6105
21218,AW00021218,Wyatt Rodriguez,Caloundra,Queensland,Australia,4551
21219,AW00021219,Candice Zhu,Geelong,Victoria,Australia,3220
21220,AW00021220,Meghan Moyer,St. Leonards,New South Wales,Australia,2065
21221,AW00021221,Martin Sai,Darlinghurst,New South Wales,Australia,2010
21222,AW00021222,Kelvin Xu,East Brisbane,Queensland,Australia,4169
21223,AW00021223,Evelyn Suri,Rhodes,New South Wales,Australia,2138
21224,AW00021224,Jamie Alan,Townsville,Queensland,Australia,4810
21225,AW00021225,Michele Jai,Newcastle,New South Wales,Australia,2300
21226,AW00021226,Dale Nara,North Ryde,New South Wales,Australia,2113
21227,AW00021227,Melanie Morgan,Caloundra,Queensland,Australia,4551
21228,AW00021228,Cassidy Henderson,Bendigo,Victoria,Australia,3550
21229,AW00021229,Latoya Jai,Caloundra,Queensland,Australia,4551
21230,AW00021230,Carla Rodriguez,Caloundra,Queensland,Australia,4551
21231,AW00021231,Christine Goel,Hawthorne,Queensland,Australia,4171
21232,AW00021232,Levi Garcia,Matraville,New South Wales,Australia,2036
21233,AW00021233,Christopher Smith,San Carlos,California,United States,94070
21234,AW00021234,Brianna Rivera,Coronado,California,United States,92118
21235,AW00021235,Stephanie Hernandez,Bellflower,California,United States,90706
21236,AW00021236,Adrian Peterson,Port Orchard,Washington,United States,98366
21237,AW00021237,Luke Washington,Newport Beach,California,United States,92625
21238,AW00021238,Carl Tang,Cliffside,British Columbia,Canada,V8Y 1L1
21239,AW00021239,Christy Liang,Perth,South Australia,Australia,6006
21240,AW00021240,Aaron Jenkins,Torrance,California,United States,90505
21241,AW00021241,Carson Griffin,Woodburn,Oregon,United States,97071
21242,AW00021242,Morgan Patterson,San Carlos,California,United States,94070
21243,AW00021243,Juan Bailey,Torrance,California,United States,90505
21244,AW00021244,Allison Torres,Glendale,California,United States,91203
21245,AW00021245,Samantha Rodriguez,Los Angeles,California,United States,90012
21246,AW00021246,Samuel Nelson,Burbank,California,United States,91502
21247,AW00021247,Alex Sanders,Sedro Woolley,Washington,United States,98284
21248,AW00021248,Ramon Li,Gold Coast,Queensland,Australia,4217
21249,AW00021249,Alvin Xu,Columbus,Ohio,United States,43215
21250,AW00021250,Fernando Coleman,Lebanon,Oregon,United States,97355
21251,AW00021251,Erika Dominguez,Cliffside,British Columbia,Canada,V8Y 1L1
21252,AW00021252,Luis Chen,Metchosin,British Columbia,Canada,V9
21253,AW00021253,Victoria Williams,Everett,Washington,United States,98201
21254,AW00021254,Tonya Black,Geelong,Victoria,Australia,3220
21255,AW00021255,Martha Lu,Bendigo,Victoria,Australia,3550
21256,AW00021256,Meghan Torres,Lavender Bay,New South Wales,Australia,2060
21257,AW00021257,Evelyn Subram,Rockhampton,Queensland,Australia,4700
21258,AW00021258,Alfredo Serrano,Matraville,New South Wales,Australia,2036
21259,AW00021259,Curtis Cai,Wollongong,New South Wales,Australia,2500
21260,AW00021260,Ariana Howard,Port Orchard,Washington,United States,98366
21261,AW00021261,Jessica Kelly,Santa Cruz,California,United States,95062
21262,AW00021262,Sara Edwards,Spring Valley,California,United States,91977
21263,AW00021263,Gail Russell,Cliffside,British Columbia,Canada,V8Y 1L1
21264,AW00021264,Caleb Butler,Redmond,Washington,United States,98052
21265,AW00021265,Richard Stone,Burlingame,California,United States,94010
21266,AW00021266,Taylor Washington,N. Vancouver,British Columbia,Canada,V7L 4J4
21267,AW00021267,Charles Parker,Port Orchard,Washington,United States,98366
21268,AW00021268,Elizabeth Lewis,Burlingame,California,United States,94010
21269,AW00021269,Blake Clark,Berkeley,California,United States,94704
21270,AW00021270,Daniel Jackson,Seattle,Washington,United States,98104
21271,AW00021271,Thomas Wang,Oakland,California,United States,94611
21272,AW00021272,Nicole Ward,Port Hammond,British Columbia,Canada,V6B 3P7
21273,AW00021273,Jennifer Thomas,Olympia,Washington,United States,98501
21274,AW00021274,Seth Scott,Novato,California,United States,94947
21275,AW00021275,Abigail Cox,Novato,California,United States,94947
21276,AW00021276,Ian Coleman,Metchosin,British Columbia,Canada,V9
21277,AW00021277,Lucas Thompson,Shawnee,British Columbia,Canada,V9B 2C3
21278,AW00021278,Julia King,Beaverton,Oregon,United States,97005
21279,AW00021279,Linda Rousey,Seaford,Victoria,Australia,3198
21280,AW00021280,Justin Walker,Burien,Washington,United States,98168
21281,AW00021281,Andrea Hill,Chula Vista,California,United States,91910
21282,AW00021282,Julia Smith,Fremont,California,United States,94536
21283,AW00021283,Orlando Jiménez,Townsville,Queensland,Australia,4810
21284,AW00021284,Cody Stewart,Shawnee,British Columbia,Canada,V9B 5T2
21285,AW00021285,Mackenzie Rivera,Corvallis,Oregon,United States,97330
21286,AW00021286,Luke Roy,Beverly Hills,California,United States,90210
21287,AW00021287,Kendra Jimenez,Chula Vista,California,United States,91910
21288,AW00021288,Hunter Hall,Palo Alto,California,United States,94303
21289,AW00021289,Warren Wang,Burien,Washington,United States,98168
21290,AW00021290,Angel Torres,Lake Oswego,Oregon,United States,97034
21291,AW00021291,Rachel Morris,Lynnwood,Washington,United States,98036
21292,AW00021292,Austin Martinez,W. Linn,Oregon,United States,97068
21293,AW00021293,Ashley Garcia,Concord,California,United States,94519
21294,AW00021294,David Foster,Redwood City,California,United States,94063
21295,AW00021295,Benjamin Thomas,N. Vancouver,British Columbia,Canada,V7L 4J4
21296,AW00021296,Luis Hall,Ballard,Washington,United States,98107
21297,AW00021297,Melanie Murphy,Lake Oswego,Oregon,United States,97034
21298,AW00021298,Noah Collins,Lebanon,Oregon,United States,97355
21299,AW00021299,Hannah Gonzales,Marysville,Washington,United States,98270
21300,AW00021300,Kaylee Morgan,Fremont,California,United States,94536
21301,AW00021301,Sierra Gonzalez,Corvallis,Oregon,United States,97330
21302,AW00021302,Logan Foster,Milwaukie,Oregon,United States,97222
21303,AW00021303,Sydney Jenkins,Torrance,California,United States,90505
21304,AW00021304,Jada Cooper,Issaquah,Washington,United States,98027
21305,AW00021305,Hunter Garcia,Shawnee,British Columbia,Canada,V9B 5T2
21306,AW00021306,Jackson Perry,Langford,British Columbia,Canada,V9
21307,AW00021307,Olivia Jones,El Cajon,California,United States,92020
21308,AW00021308,Kayla Garcia,Sooke,British Columbia,Canada,V0
21309,AW00021309,Julia Anderson,San Gabriel,California,United States,91776
21310,AW00021310,Mariah Hayes,Los Angeles,California,United States,90012
21311,AW00021311,Jennifer Ramirez,Royal Oak,British Columbia,Canada,V8X
21312,AW00021312,Connor Scott,Lebanon,Oregon,United States,97355
21313,AW00021313,Beth Diaz,Chula Vista,California,United States,91910
21314,AW00021314,Devin Patterson,Sedro Woolley,Washington,United States,98284
21315,AW00021315,Audrey Sanz,Burbank,California,United States,91502
21316,AW00021316,John Thompson,San Carlos,California,United States,94070
21317,AW00021317,Lauren Rivera,San Diego,California,United States,92102
21318,AW00021318,Devin Richardson,Langford,British Columbia,Canada,V9
21319,AW00021319,Zachary Lee,Bellingham,Washington,United States,98225
21320,AW00021320,Hannah Coleman,Bellingham,Washington,United States,98225
21321,AW00021321,Jon Jai,Burien,Washington,United States,98168
21322,AW00021322,Carlos Ramirez,Lebanon,Oregon,United States,97355
21323,AW00021323,Robert Jackson,Port Orchard,Washington,United States,98366
21324,AW00021324,Chloe Baker,Beverly Hills,California,United States,90210
21325,AW00021325,Angela Hayes,El Cajon,California,United States,92020
21326,AW00021326,Andrea Green,Redwood City,California,United States,94063
21327,AW00021327,Connor Washington,Torrance,California,United States,90505
21328,AW00021328,Xavier Nelson,Oakland,California,United States,94611
21329,AW00021329,Wyatt Brown,Redwood City,California,United States,94063
21330,AW00021330,Isabella Clark,Redwood City,California,United States,94063
21331,AW00021331,Timothy James,N. Vancouver,British Columbia,Canada,V7L 4J4
21332,AW00021332,Bailey Carter,Langford,British Columbia,Canada,V9
21333,AW00021333,Mackenzie Allen,Woodburn,Oregon,United States,97071
21334,AW00021334,Mason Nelson,Los Angeles,California,United States,90012
21335,AW00021335,Ana Coleman,Burien,Washington,United States,98168
21336,AW00021336,Angel Perez,Langford,British Columbia,Canada,V9
21337,AW00021337,Jennifer Smith,Bellingham,Washington,United States,98225
21338,AW00021338,Victoria Price,Berkeley,California,United States,94704
21339,AW00021339,Haley Barnes,Westminster,British Columbia,Canada,V3L 1E7
21340,AW00021340,Adam Wang,Spokane,Washington,United States,99202
21341,AW00021341,Louis Liu,Concord,California,United States,94519
21342,AW00021342,Tonya Xie,Beverly Hills,California,United States,90210
21343,AW00021343,Colin Zeng,Burbank,California,United States,91502
21344,AW00021344,Trevor Perry,Lemon Grove,California,United States,91945
21345,AW00021345,Kristina Martinez,Cliffside,British Columbia,Canada,V8Y 1L1
21346,AW00021346,Christian Rodriguez,Santa Cruz,California,United States,95062
21347,AW00021347,Alisha Raji,Cliffside,British Columbia,Canada,V8Y 1L1
21348,AW00021348,Alexis Patterson,Langley,British Columbia,Canada,V3A 4R2
21349,AW00021349,Bryan Kelly,N. Vancouver,British Columbia,Canada,V7L 4J4
21350,AW00021350,Mindy Sharma,Chula Vista,California,United States,91910
21351,AW00021351,James Coleman,Lakewood,California,United States,90712
21352,AW00021352,Morgan Long,Vancouver,British Columbia,Canada,V7L 4J4
21353,AW00021353,Karen Wu,Bothell,Washington,United States,98011
21354,AW00021354,Morgan Bailey,Langley,British Columbia,Canada,V3A 4R2
21355,AW00021355,Mya Diaz,Marysville,Washington,United States,98270
21356,AW00021356,Gabriella Evans,Lemon Grove,California,United States,91945
21357,AW00021357,Jada Nelson,Everett,Washington,United States,98201
21358,AW00021358,Cody Reed,Oakland,California,United States,94611
21359,AW00021359,Johnny Luo,North Sydney,New South Wales,Australia,2055
